Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked
1,0.8252086287077022,1,-0.050416080412284736,-0.4751990812099552,-0.4743258521037861,-0.4549403629938127,-0.5696840153107805
1,0.8252086287077022,0,0.00352372718875205,-0.4751990812099552,-0.4743258521037861,-0.4894182305998661,2.5759625040139635
0,-1.5722112109038908,1,-0.12757020150758383,-0.4751990812099552,-0.4743258521037861,0.30206274473617944,-0.5696840153107805
1,-0.3735012910980943,0,-0.976265533555874,-0.4751990812099552,-0.4743258521037861,-0.434807301618015,-0.5696840153107805
1,0.8252086287077022,0,0.2582004039689117,2.244448879277063,-0.4743258521037861,-0.32709542325749746,-0.5696840153107805
0,0.8252086287077022,1,-1.0534196546511732,0.4313502389523841,3.2463419348397355,0.045869538729154176,-0.5696840153107805
0,0.8252086287077022,1,0.00352372718875205,-0.4751990812099552,-0.4743258521037861,-0.4841333019887193,-0.5696840153107805
1,-1.5722112109038908,0,-0.5133408069840794,2.244448879277063,2.006119339191895,4.648790695770894,-0.5696840153107805
0,0.8252086287077022,1,-0.4361866858887803,-0.4751990812099552,-0.4743258521037861,-0.4841333019887193,-0.5696840153107805
0,0.8252086287077022,1,-0.050416080412284736,-0.4751990812099552,-0.4743258521037861,-0.4841333019887193,-0.5696840153107805
0,0.8252086287077022,1,-0.7448031702699767,-0.4751990812099552,-0.4743258521037861,-0.4880753554061005,-0.5696840153107805
0,-1.5722112109038908,1,1.2612039782078002,0.4313502389523841,-0.4743258521037861,0.5854355836005315,-0.5696840153107805
0,0.8252086287077022,1,-0.28187844369818205,0.4313502389523841,2.006119339191895,-0.2319667082568536,-0.5696840153107805
0,0.8252086287077022,1,2.2642075524466883,-0.4751990812099552,-0.4743258521037861,-0.5002397510893574,-0.5696840153107805
0,0.8252086287077022,1,0.00352372718875205,-0.4751990812099552,-0.4743258521037861,-0.4841333019887193,-0.5696840153107805
0,-1.5722112109038908,1,3.190057005590278,-0.4751990812099552,-0.4743258521037861,0.05149068946527694,1.0031392443515916
1,-1.5722112109038908,1,-0.5133408069840794,-0.4751990812099552,0.7658967435440545,0.6293920965023105,1.0031392443515916
1,-0.3735012910980943,0,0.3353545250642108,-0.4751990812099552,0.7658967435440545,-0.18314403442054422,-0.5696840153107805
0,-0.3735012910980943,1,0.3353545250642108,0.4313502389523841,-0.4743258521037861,-0.12274485029315124,-0.5696840153107805
0,0.8252086287077022,0,-0.12757020150758383,-0.4751990812099552,-0.4743258521037861,-0.48723782005286725,-0.5696840153107805
0,0.8252086287077022,1,0.00352372718875205,-0.4751990812099552,-0.4743258521037861,-0.48723782005286725,-0.5696840153107805
0,-1.5722112109038908,1,-0.6676490491746776,-0.4751990812099552,0.7658967435440545,0.9098295350180712,-0.5696840153107805
0,0.8252086287077022,1,0.2582004039689117,-0.4751990812099552,-0.4743258521037861,-0.47196890630546234,-0.5696840153107805
0,0.8252086287077022,1,0.5668168883501081,1.3378995591147234,-0.4743258521037861,-0.48664993466069395,-0.5696840153107805
0,0.8252086287077022,1,-0.12757020150758383,-0.4751990812099552,-0.4743258521037861,-0.48723782005286725,-0.5696840153107805
1,0.8252086287077022,0,-0.6676490491746776,-0.4751990812099552,-0.4743258521037861,-0.4921865265390384,-0.5696840153107805
1,0.8252086287077022,1,0.00352372718875205,-0.4751990812099552,-0.4743258521037861,-0.48966989386706367,-0.5696840153107805
0,0.8252086287077022,1,0.6439710094454072,-0.4751990812099552,-0.4743258521037861,-0.48723782005286725,-0.5696840153107805
1,0.8252086287077022,0,0.00352372718875205,0.4313502389523841,-0.4743258521037861,-0.15999101383837694,2.5759625040139635
0,-1.5722112109038908,1,1.3383580993030992,-0.4751990812099552,-0.4743258521037861,0.40071474547758795,-0.5696840153107805
0,0.8252086287077022,0,-1.1691508362941219,0.4313502389523841,-0.4743258521037861,-0.3551971503258359,1.0031392443515916
0,0.8252086287077022,1,-0.5904949280793784,-0.4751990812099552,-0.4743258521037861,-0.4841333019887193,-0.5696840153107805
0,0.8252086287077022,0,-0.7448031702699767,0.4313502389523841,-0.4743258521037861,-0.4483971180466784,-0.5696840153107805
0,0.8252086287077022,0,-0.976265533555874,-0.4751990812099552,-0.4743258521037861,-0.3551146047741951,1.0031392443515916
0,0.8252086287077022,1,-0.6676490491746776,-0.4751990812099552,-0.4743258521037861,-0.48664993466069395,-0.5696840153107805
0,0.8252086287077022,1,3.1514799450426283,-0.4751990812099552,-0.4743258521037861,-0.49017322040145855,2.5759625040139635
0,-0.3735012910980943,1,-0.050416080412284736,0.4313502389523841,-0.4743258521037861,-0.22341015717213955,-0.5696840153107805
0,-1.5722112109038908,1,-0.4361866858887803,-0.4751990812099552,0.7658967435440545,4.337147012122648,1.0031392443515916
0,0.8252086287077022,0,-2.1335773499853605,3.1509981994394023,2.006119339191895,-0.016542951535818605,-0.5696840153107805
0,-0.3735012910980943,1,-0.6676490491746776,1.3378995591147234,-0.4743258521037861,0.8335755650572377,-0.5696840153107805
0,0.8252086287077022,1,0.00352372718875205,-0.4751990812099552,-0.4743258521037861,-0.4841333019887193,-0.5696840153107805
0,-0.3735012910980943,1,0.21962334342126213,0.4313502389523841,-0.4743258521037861,-0.040787184044554156,1.0031392443515916
1,-0.3735012910980943,0,0.21962334342126213,-0.4751990812099552,-0.4743258521037861,-0.38447464817852084,-0.5696840153107805
0,-1.5722112109038908,1,1.878436946970193,-0.4751990812099552,0.7658967435440545,0.9098295350180712,-0.5696840153107805
1,0.8252086287077022,1,-1.3620361390323696,0.4313502389523841,-0.4743258521037861,-0.41987460999558585,1.0031392443515916
0,0.8252086287077022,1,0.00352372718875205,-0.4751990812099552,-0.4743258521037861,-0.49017322040145855,2.5759625040139635
1,0.8252086287077022,1,-0.4361866858887803,-0.4751990812099552,-0.4743258521037861,-0.5024201616363563,-0.5696840153107805
1,0.8252086287077022,0,0.00352372718875205,0.4313502389523841,0.7658967435440545,-0.19606341990539358,1.0031392443515916
0,0.8252086287077022,1,1.1840498571125009,-0.4751990812099552,-0.4743258521037861,-0.5057763429677017,-0.5696840153107805
0,0.8252086287077022,1,0.2582004039689117,-0.4751990812099552,-0.4743258521037861,-0.48723782005286725,1.0031392443515916
0,0.8252086287077022,1,-0.7448031702699767,-0.4751990812099552,-0.4743258521037861,-0.5042663633645169,-0.5696840153107805
0,0.8252086287077022,0,1.3383580993030992,0.4313502389523841,-0.4743258521037861,-0.35427505611482435,-0.5696840153107805
1,-0.3735012910980943,0,-0.050416080412284736,0.4313502389523841,-0.4743258521037861,-0.12274485029315124,-0.5696840153107805
0,-0.3735012910980943,1,-0.35903256479348117,-0.4751990812099552,-0.4743258521037861,-0.38447464817852084,-0.5696840153107805
0,-0.3735012910980943,1,-0.5133408069840794,-0.4751990812099552,-0.4743258521037861,-0.343286431215914,1.0031392443515916
1,-1.5722112109038908,0,-0.8219572913652758,-0.4751990812099552,2.006119339191895,-0.11704115400538775,-0.5696840153107805
0,-1.5722112109038908,1,0.5668168883501081,0.4313502389523841,-0.4743258521037861,0.4228611129909654,-0.5696840153107805
0,0.8252086287077022,1,-1.0534196546511732,-0.4751990812099552,-0.4743258521037861,-0.46064405928157615,-0.5696840153107805
0,-1.5722112109038908,1,-0.4361866858887803,-0.4751990812099552,-0.4743258521037861,0.9483340148992845,1.0031392443515916
0,0.8252086287077022,0,0.00352372718875205,-0.4751990812099552,2.006119339191895,-0.33925981894075447,1.0031392443515916
1,0.8252086287077022,0,-0.5904949280793784,-0.4751990812099552,-0.4743258521037861,-0.49017322040145855,-0.5696840153107805
1,0.8252086287077022,0,-0.4361866858887803,0.4313502389523841,-0.4743258521037861,-0.32709542325749746,-0.5696840153107805
0,0.8252086287077022,1,-0.8219572913652758,-0.4751990812099552,-0.4743258521037861,-0.5103062817772562,2.5759625040139635
0,-0.3735012910980943,1,-0.8991114124605749,-0.4751990812099552,-0.4743258521037861,-0.41467424024221733,-0.5696840153107805
0,-0.3735012910980943,1,-0.8219572913652758,0.4313502389523841,0.7658967435440545,0.09368555949667362,-0.5696840153107805
1,0.8252086287077022,1,-0.20472432260288295,-0.4751990812099552,-0.4743258521037861,-0.489251126190447,-0.5696840153107805
0,0.8252086287077022,0,-1.5934985023182668,1.3378995591147234,2.006119339191895,0.045869538729154176,-0.5696840153107805
0,-0.3735012910980943,1,0.5282398278024586,-0.4751990812099552,2.006119339191895,-0.12274485029315124,-0.5696840153107805
0,-0.3735012910980943,1,0.9525874938266037,-0.4751990812099552,-0.4743258521037861,-0.38447464817852084,-0.5696840153107805
0,-0.3735012910980943,1,1.6469745836842955,-0.4751990812099552,-0.4743258521037861,-0.39403785233202476,-0.5696840153107805
1,-1.5722112109038908,0,-0.5904949280793784,0.4313502389523841,-0.4743258521037861,0.6946574415642337,-0.5696840153107805
0,0.8252086287077022,1,1.9941681286131416,-0.4751990812099552,-0.4743258521037861,-0.4841333019887193,-0.5696840153107805
0,0.8252086287077022,1,0.836856312183655,-0.4751990812099552,2.006119339191895,-0.35427505611482435,-0.5696840153107805
0,0.8252086287077022,1,0.00352372718875205,-0.4751990812099552,-0.4743258521037861,-0.49898143475337003,-0.5696840153107805
0,-1.5722112109038908,1,1.6469745836842955,-0.4751990812099552,0.7658967435440545,0.5895467547334693,1.0031392443515916
1,0.8252086287077022,0,-1.0534196546511732,-0.4751990812099552,-0.4743258521037861,-0.4905094425264344,2.5759625040139635
0,0.8252086287077022,1,0.026738040683014372,-0.4751990812099552,-0.4743258521037861,-0.4841333019887193,-0.5696840153107805
0,0.8252086287077022,1,0.00352372718875205,-0.4751990812099552,-0.4743258521037861,-0.4718018018960432,-0.5696840153107805
0,0.8252086287077022,1,0.00352372718875205,6.77719548008876,2.006119339191895,0.7540499726228369,-0.5696840153107805
0,0.8252086287077022,1,1.1068957360172018,-0.4751990812099552,0.7658967435440545,-0.3220621579135481,-0.5696840153107805
1,-0.3735012910980943,0,0.7982792516360054,-0.4751990812099552,-0.4743258521037861,-0.3291087293950773,-0.5696840153107805
0,0.8252086287077022,1,-0.28187844369818205,-0.4751990812099552,-0.4743258521037861,-0.48966989386706367,-0.5696840153107805
0,0.8252086287077022,1,-0.976265533555874,-0.4751990812099552,-0.4743258521037861,-0.4718018018960432,-0.5696840153107805
0,0.8252086287077022,1,-2.21073147108066,3.1509981994394023,0.7658967435440545,0.15282642728807924,-0.5696840153107805
1,0.8252086287077022,1,-1.5934985023182668,-0.4751990812099552,2.006119339191895,-0.23297336132564347,-0.5696840153107805
1,-1.5722112109038908,0,0.00352372718875205,-0.4751990812099552,0.7658967435440545,0.46111392960498093,-0.5696840153107805
0,0.8252086287077022,0,1.1840498571125009,0.4313502389523841,4.486564530487576,-0.08449203367913571,-0.5696840153107805
0,-1.5722112109038908,1,0.00352372718875205,-0.4751990812099552,-0.4743258521037861,-0.12425482989633606,-0.5696840153107805
0,0.8252086287077022,1,-0.12757020150758383,-0.4751990812099552,-0.4743258521037861,0.4912289628108992,-0.5696840153107805
0,-1.5722112109038908,1,2.418515794637287,-0.4751990812099552,-0.4743258521037861,0.02825311002533122,-0.5696840153107805
0,0.8252086287077022,1,-1.9792691077947624,3.1509981994394023,0.7658967435440545,-0.05982903349378355,2.5759625040139635
1,0.8252086287077022,0,-2.21073147108066,0.4313502389523841,0.7658967435440545,-0.4220570338487224,-0.5696840153107805
0,0.8252086287077022,1,-0.6676490491746776,-0.4751990812099552,-0.4743258521037861,-0.48664993466069395,-0.5696840153107805
0,-1.5722112109038908,1,2.0327451891607913,-0.4751990812099552,-0.4743258521037861,-0.028204020684680614,1.0031392443515916
0,0.8252086287077022,1,-0.8991114124605749,0.4313502389523841,0.7658967435440545,-0.4880753554061005,-0.5696840153107805
0,0.8252086287077022,1,0.00352372718875205,2.244448879277063,0.7658967435440545,-0.13348181192486414,-0.5696840153107805
0,-1.5722112109038908,0,1.5698204625889964,-0.4751990812099552,-0.4743258521037861,-0.06813392131130011,1.0031392443515916
0,-0.3735012910980943,1,0.026738040683014372,-0.4751990812099552,-0.4743258521037861,-0.38447464817852084,-0.5696840153107805
0,0.8252086287077022,1,0.489662767254809,-0.4751990812099552,-0.4743258521037861,-0.6462044460638905,-0.5696840153107805
0,0.8252086287077022,0,0.00352372718875205,6.77719548008876,2.006119339191895,0.7540499726228369,-0.5696840153107805
0,-0.3735012910980943,1,0.00352372718875205,-0.4751990812099552,-0.4743258521037861,-0.34320187235813565,1.0031392443515916
0,0.8252086287077022,1,-1.5934985023182668,3.1509981994394023,2.006119339191895,-0.014277982131041355,-0.5696840153107805
1,-0.3735012910980943,1,-2.21073147108066,1.3378995591147234,0.7658967435440545,0.13898494759221836,-0.5696840153107805
1,0.8252086287077022,0,-1.9792691077947624,-0.4751990812099552,2.006119339191895,-0.20277376926194698,-0.5696840153107805
0,-1.5722112109038908,1,0.00352372718875205,-0.4751990812099552,-0.4743258521037861,0.36044862272599265,-0.5696840153107805
1,0.8252086287077022,0,0.00352372718875205,0.4313502389523841,-0.4743258521037861,-0.33414199473902667,2.5759625040139635
1,-1.5722112109038908,1,1.1840498571125009,-0.4751990812099552,-0.4743258521037861,-0.11167166653646252,-0.5696840153107805
0,0.8252086287077022,1,0.7982792516360054,0.4313502389523841,0.7658967435440545,-0.33414199473902667,2.5759625040139635
0,0.8252086287077022,1,0.489662767254809,-0.4751990812099552,-0.4743258521037861,-0.48723782005286725,-0.5696840153107805
1,-0.3735012910980943,0,0.18104628287361257,-0.4751990812099552,-0.4743258521037861,-0.38447464817852084,-0.5696840153107805
0,-0.3735012910980943,1,-0.8219572913652758,-0.4751990812099552,-0.4743258521037861,-0.38447464817852084,-0.5696840153107805
1,0.8252086287077022,0,-0.8219572913652758,0.4313502389523841,-0.4743258521037861,-0.4880753554061005,-0.5696840153107805
1,-0.3735012910980943,1,-2.0564232288900617,0.4313502389523841,0.7658967435440545,-0.12274485029315124,-0.5696840153107805
1,-1.5722112109038908,0,1.1068957360172018,-0.4751990812099552,-0.4743258521037861,-0.08809987827767862,1.0031392443515916
1,-1.5722112109038908,0,2.1870534313513894,-0.4751990812099552,-0.4743258521037861,2.3037078131670836,1.0031392443515916
0,0.8252086287077022,1,0.00352372718875205,-0.4751990812099552,-0.4743258521037861,-0.49017322040145855,2.5759625040139635
0,0.8252086287077022,1,0.9525874938266037,-0.4751990812099552,0.7658967435440545,-0.4770021716494118,-0.5696840153107805
1,0.8252086287077022,0,0.00352372718875205,-0.4751990812099552,-0.4743258521037861,-0.49017322040145855,2.5759625040139635
0,-0.3735012910980943,0,-0.4361866858887803,-0.4751990812099552,-0.4743258521037861,-0.38447464817852084,-0.5696840153107805
0,0.8252086287077022,1,-0.12757020150758383,-0.4751990812099552,-0.4743258521037861,-0.4549403629938127,-0.5696840153107805
0,0.8252086287077022,1,0.00352372718875205,6.77719548008876,2.006119339191895,0.7540499726228369,-0.5696840153107805
0,0.8252086287077022,1,0.3353545250642108,-0.4751990812099552,-0.4743258521037861,-0.515424105978984,-0.5696840153107805
0,0.8252086287077022,1,1.2226269176601505,-0.4751990812099552,-0.4743258521037861,-0.5007430776237524,1.0031392443515916
1,0.8252086287077022,1,-0.8991114124605749,-0.4751990812099552,-0.4743258521037861,-0.4841333019887193,-0.5696840153107805
0,0.8252086287077022,0,-2.1335773499853605,-0.4751990812099552,0.7658967435440545,-0.43556229141960745,-0.5696840153107805
0,0.8252086287077022,1,0.18104628287361257,0.4313502389523841,-0.4743258521037861,-0.32709542325749746,-0.5696840153107805
1,0.8252086287077022,1,-0.28187844369818205,-0.4751990812099552,-0.4743258521037861,-0.26795455546609187,1.0031392443515916
1,0.8252086287077022,0,-1.0534196546511732,-0.4751990812099552,-0.4743258521037861,-0.49017322040145855,2.5759625040139635
1,-1.5722112109038908,1,0.7982792516360054,-0.4751990812099552,-0.4743258521037861,-0.022079543414162937,1.0031392443515916
0,0.8252086287077022,1,-0.4361866858887803,-0.4751990812099552,-0.4743258521037861,-0.5042663633645169,-0.5696840153107805
1,-0.3735012910980943,0,0.4125086461595099,-0.4751990812099552,-0.4743258521037861,-0.22341015717213955,-0.5696840153107805
0,0.8252086287077022,1,-0.5904949280793784,-0.4751990812099552,-0.4743258521037861,-0.5002397510893574,-0.5696840153107805
0,-0.3735012910980943,1,0.026738040683014372,-0.4751990812099552,-0.4743258521037861,-0.38447464817852084,-0.5696840153107805
0,0.8252086287077022,1,0.00352372718875205,0.4313502389523841,-0.4743258521037861,-0.49017322040145855,2.5759625040139635
1,-1.5722112109038908,0,0.10389216177831348,0.4313502389523841,-0.4743258521037861,1.6343680812795898,1.0031392443515916
1,0.8252086287077022,0,-0.20472432260288295,-0.4751990812099552,-0.4743258521037861,-0.48664993466069395,-0.5696840153107805
0,-0.3735012910980943,1,0.9525874938266037,0.4313502389523841,-0.4743258521037861,-0.10261178891735358,-0.5696840153107805
1,-1.5722112109038908,0,0.18104628287361257,-0.4751990812099552,-0.4743258521037861,0.8897810325000521,1.0031392443515916
0,-0.3735012910980943,1,0.026738040683014372,-0.4751990812099552,-0.4743258521037861,-0.434807301618015,-0.5696840153107805
1,0.8252086287077022,1,-1.0534196546511732,-0.4751990812099552,-0.4743258521037861,-0.4841333019887193,-0.5696840153107805
0,-0.3735012910980943,1,-0.20472432260288295,-0.4751990812099552,-0.4743258521037861,-0.38447464817852084,-0.5696840153107805
0,0.8252086287077022,1,1.6469745836842955,-0.4751990812099552,-0.4743258521037861,-0.4841333019887193,-0.5696840153107805
0,0.8252086287077022,1,0.00352372718875205,-0.4751990812099552,-0.4743258521037861,-0.48723782005286725,-0.5696840153107805
1,-1.5722112109038908,1,0.6439710094454072,0.4313502389523841,-0.4743258521037861,1.1657710777578991,-0.5696840153107805
0,0.8252086287077022,1,-0.5904949280793784,-0.4751990812099552,-0.4743258521037861,-0.4579603222001823,-0.5696840153107805
1,-0.3735012910980943,1,-0.8219572913652758,-0.4751990812099552,-0.4743258521037861,-0.434807301618015,-0.5696840153107805
